Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;191
18/07/2022;16:15 UTC;[Age of Empires II];Lady of the Elephant [Lady of the Elephant];MegaRandom [MegaRandom];1v1;Julinse [Julinse] [Germany] [Germany] [Gurjaras] [Gurjaras];<;LaBrianne [Khmer] [Khmer] [Argentina] [Argentina] [LaBrianne (page does not exist)];;Gurjaras;Khmer;Khmer;FALSE;;;;;;;;
03/07/2022;20:00 UTC;[Age of Empires II];Lady of the Elephant [Lady of the Elephant];MegaRandom [MegaRandom];1v1;Gem [Gem (page does not exist)] [United States] [United States] [Gurjaras] [Gurjaras];<;Mica_ [Gurjaras] [Gurjaras] [Argentina] [Argentina] [Mica];(G2) [Watch VOD] [Watch VOD];Gurjaras;Gurjaras;Gurjaras;TRUE;;;;;;;;
02/07/2022;20:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;ffavorite_1 [Ffavorite 1] [United States] [United States] [Burgundians] [Burgundians];<;Frost_9 [Poles] [Poles] [Sweden] [Sweden] [Frost 9];;Burgundians;Poles;Poles;FALSE;;;;;;;;
01/07/2022;20:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;True [True] [United States] [United States] [Burgundians] [Burgundians];>;kelar [Burgundians] [Burgundians] [Germany] [Germany] [Kelar];;Burgundians;Burgundians;Burgundians;TRUE;;;;;;;;
28/06/2022;17:10 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;kelar [Kelar] [Germany] [Germany] [Lithuanians] [Lithuanians];<;Solara [Vikings] [Vikings] [Israel] [Israel] [Solara];;Lithuanians;Vikings;Vikings;FALSE;;;;;;;;
25/06/2022;20:00 UTC;[Age of Empires II];Lady of the Elephant [Lady of the Elephant];MegaRandom [MegaRandom];1v1;Kerrigan [Kerrigan (page does not exist)] [Brazil] [Brazil] [Malay] [Malay];<;Gwen [Dravidians] [Dravidians] [United States] [United States] [Gwen (page does not exist)];(G3) [Watch VOD] [Watch VOD];Malay;Dravidians;Dravidians;FALSE;;;;;;;;
22/06/2022;19:00 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 Finals [JorDan's Medieval Brawl/Season 1/Finals];MegaRandom [MegaRandom];1v1;Hera [Hera] [Canada] [Canada] [Maya] [Maya];>;Yo [Britons] [Britons] [China] [China] [Yo];(G1) [Watch VOD] [Watch VOD];Maya;Britons;Maya;FALSE;;;;;;;;
22/06/2022;17:30 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 Finals [JorDan's Medieval Brawl/Season 1/Finals];MegaRandom [MegaRandom];1v1;Hera [Hera] [Canada] [Canada] [Maya] [Maya];>;Villese [Lithuanians] [Lithuanians] [Finland] [Finland] [Villese];(G3) [Watch VOD] [Watch VOD];Maya;Lithuanians;Maya;FALSE;;;;;;;;
22/06/2022;15:00 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 Finals [JorDan's Medieval Brawl/Season 1/Finals];MegaRandom [MegaRandom];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Hindustanis] [Hindustanis];>;Yo [Burgundians] [Burgundians] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Hindustanis;Burgundians;Hindustanis;FALSE;;;;;;;;
19/06/2022;16:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Paulad [Paulad (page does not exist)] [France] [France] [Italians] [Italians];<;kelar [Vikings] [Vikings] [Germany] [Germany] [Kelar];;Italians;Vikings;Vikings;FALSE;;;;;;;;
18/06/2022;17:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;c3mbrich [C3mbrich] [Spain] [Spain] [Cumans] [Cumans];<;True [Spanish] [Spanish] [United States] [United States] [True];;Cumans;Spanish;Spanish;FALSE;;;;;;;;
13/06/2022;19:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Paulad [Paulad (page does not exist)] [France] [France] [Teutons] [Teutons];>;harryboysam [Teutons] [Teutons] [United Kingdom] [United Kingdom] [Harryboysam (page does not exist)];;Teutons;Teutons;Teutons;TRUE;;;;;;;;
12/06/2022;15:25 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Ubetnir [Ubetnir] [Turkey] [Turkey] [Franks] [Franks];<;Solara [Huns] [Huns] [Israel] [Israel] [Solara];;Franks;Huns;Huns;FALSE;;;;;;;;
09/06/2022;19:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Tipe [Tipe (page does not exist)] [Hungary] [Hungary] [Malians] [Malians];<;Zayu [Byzantines] [Byzantines] [Germany] [Germany] [Zayu (page does not exist)];;Malians;Byzantines;Byzantines;FALSE;;;;;;;;
08/06/2022;18:30 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 #5 [JorDan's Medieval Brawl/Season 1/5];MegaRandom [MegaRandom];1v1;Villese [Villese] [Finland] [Finland] [Vietnamese] [Vietnamese];>;Vinchester [Gurjaras] [Gurjaras] [Russia] [Russia] [Vinchester];(G1) [Watch VOD] [Watch VOD];Vietnamese;Gurjaras;Vietnamese;FALSE;;;;;;;;
08/06/2022;15:00 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 #5 [JorDan's Medieval Brawl/Season 1/5];MegaRandom [MegaRandom];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Aztecs] [Aztecs];>;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Aztecs;Vikings;Aztecs;FALSE;;;;;;;;
08/06/2022;15:00 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 #5 [JorDan's Medieval Brawl/Season 1/5];MegaRandom [MegaRandom];1v1;F1Re [F1Re] [Brazil] [Brazil] [Maya] [Maya];>;Vinchester [Gurjaras] [Gurjaras] [Russia] [Russia] [Vinchester];;Maya;Gurjaras;Maya;FALSE;;;;;;;;
07/06/2022;16:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;c3mbrich [C3mbrich] [Spain] [Spain] [Spanish] [Spanish];>;kamrat qp [Franks] [Franks] [Sweden] [Sweden] [Kamrat qp (page does not exist)];;Spanish;Franks;Spanish;FALSE;;;;;;;;
07/06/2022;15:00 UTC;[Age of Empires II];Hera vs DauT Bo21 [DauT vs Hera/6];MegaRandom [MegaRandom];1v1;DauT [DauT] [Serbia] [Serbia] [Mongols] [Mongols];>;Hera [Inca] [Inca] [Canada] [Canada] [Hera];[Watch VOD] [Watch VOD];Mongols;Inca;Mongols;FALSE;;;;;;;;
04/06/2022;20:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;boOmstik [BoOmstik (page does not exist)] [United States] [United States] [Slavs] [Slavs];>;el lechero [Saracens] [Saracens] [United States] [United States] [El lechero (page does not exist)];;Slavs;Saracens;Slavs;FALSE;;;;;;;;
04/06/2022;18:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Ubetnir [Ubetnir] [Turkey] [Turkey] [Franks] [Franks];>;Darkillermon [Huns] [Huns] [Brazil] [Brazil] [Darkillermon (page does not exist)];;Franks;Huns;Franks;FALSE;;;;;;;;
03/06/2022;19:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Paulad [Paulad (page does not exist)] [France] [France] [Franks] [Franks];>;Zamaa [Huns] [Huns] [Argentina] [Argentina] [Zamaa (page does not exist)];;Franks;Huns;Franks;FALSE;;;;;;;;
02/06/2022;23:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;c3mbrich [C3mbrich] [Spain] [Spain] [Vietnamese] [Vietnamese];<;ffavorite_1 [Khmer] [Khmer] [United States] [United States] [Ffavorite 1];;Vietnamese;Khmer;Khmer;FALSE;;;;;;;;
02/06/2022;22:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Yeoman [Yeoman (page does not exist)] [United Kingdom] [United Kingdom] [Teutons] [Teutons];<;kamrat qp [Slavs] [Slavs] [Sweden] [Sweden] [Kamrat qp (page does not exist)];;Teutons;Slavs;Slavs;FALSE;;;;;;;;
02/06/2022;21:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;AR12 [AR12] [Germany] [Germany] [Gurjaras] [Gurjaras];<;True [Japanese] [Japanese] [United States] [United States] [True];;Gurjaras;Japanese;Japanese;FALSE;;;;;;;;
31/05/2022;16:30 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Funny_Liquid [Funny Liquid (page does not exist)] [Israel] [Israel] [Poles] [Poles];>;Brix [Bohemians] [Bohemians] [Germany] [Germany] [Brix (page does not exist)];;Poles;Bohemians;Poles;FALSE;;;;;;;;
28/05/2022;21:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Yeoman [Yeoman (page does not exist)] [United Kingdom] [United Kingdom] [Teutons] [Teutons];<;ffavorite_1 [Slavs] [Slavs] [United States] [United States] [Ffavorite 1];;Teutons;Slavs;Slavs;FALSE;;;;;;;;
26/05/2022;20:00 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;Tipe [Tipe (page does not exist)] [Hungary] [Hungary] [Vietnamese] [Vietnamese];<;bruh [Khmer] [Khmer] [Brazil] [Brazil] [BruH];;Vietnamese;Khmer;Khmer;FALSE;;;;;;;;
26/05/2022;16:10 UTC;[Age of Empires II];Ragnarök [Ragnarök];MegaRandom [MegaRandom];1v1;kamrat qp [Kamrat qp (page does not exist)] [Sweden] [Sweden] [Vietnamese] [Vietnamese];>;c3mbrich [Khmer] [Khmer] [Spain] [Spain] [C3mbrich];;Vietnamese;Khmer;Vietnamese;FALSE;;;;;;;;
22/05/2022;19:40 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;Villese [Villese] [Finland] [Finland] [Poles] [Poles];<;Yo [Berbers] [Berbers] [China] [China] [Yo];;Poles;Berbers;Berbers;FALSE;;;;;;;;
18/05/2022;14:00 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;DauT [DauT] [Serbia] [Serbia] [Malay] [Malay];>;Yo [Berbers] [Berbers] [China] [China] [Yo];;Malay;Berbers;Malay;FALSE;;;;;;;;
12/05/2022;17:00 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 #3 [JorDan's Medieval Brawl/Season 1/3];MegaRandom [MegaRandom];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Mongols] [Mongols];<;Villese [Berbers] [Berbers] [Finland] [Finland] [Villese];;Mongols;Berbers;Berbers;FALSE;;;;;;;;
12/05/2022;16:30 UTC;[Age of Empires II];JorDan's Medieval Brawl Season 1 #3 [JorDan's Medieval Brawl/Season 1/3];MegaRandom [MegaRandom];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Mongols] [Mongols];>;Nicov [Lithuanians] [Lithuanians] [Argentina] [Argentina] [Nicov];(G3) [Watch VOD] [Watch VOD];Mongols;Lithuanians;Mongols;FALSE;;;;;;;;
12/05/2022;12:00 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;DauT [DauT] [Serbia] [Serbia] [Burgundians] [Burgundians];>;JorDan_AoE [Burmese] [Burmese] [Germany] [Germany] [JorDan AoE];[Watch VOD] [Watch VOD];Burgundians;Burmese;Burgundians;FALSE;;;;;;;;
11/05/2022;18:00 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;dogao [Dogao] [Brazil] [Brazil] [Burgundians] [Burgundians];<;Villese [Bohemians] [Bohemians] [Finland] [Finland] [Villese];;Burgundians;Bohemians;Bohemians;FALSE;;;;;;;;
10/05/2022;15:00 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;DauT [DauT] [Serbia] [Serbia] [Mongols] [Mongols];>;BacT [Burmese] [Burmese] [Vietnam] [Vietnam] [BacT];;Mongols;Burmese;Mongols;FALSE;;;;;;;;
02/05/2022;19:00 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;dogao [Dogao] [Brazil] [Brazil] [Poles] [Poles];>;miguel [Berbers] [Berbers] [Brazil] [Brazil] [Miguel];;Poles;Berbers;Poles;FALSE;;;;;;;;
01/05/2022;17:30 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;Emil :D [Emil :D] [Denmark] [Denmark] [Tatars] [Tatars];<;Yo [Magyars] [Magyars] [China] [China] [Yo];;Tatars;Magyars;Magyars;FALSE;;;;;;;;
27/04/2022;19:00 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;Kongen_42 [Kongensgade] [Denmark] [Denmark] [Berbers] [Berbers];<;miguel [Japanese] [Japanese] [Brazil] [Brazil] [Miguel];[Watch VOD] [Watch VOD];Berbers;Japanese;Japanese;FALSE;;;;;;;;
27/04/2022;16:30 UTC;[Age of Empires II];OnlyBans [OnlyBans];MegaRandom [MegaRandom];1v1;TRM [TRM] [Switzerland] [Switzerland] [Magyars] [Magyars];<;Yo [Britons] [Britons] [China] [China] [Yo];[Watch VOD] [Watch VOD];Magyars;Britons;Britons;FALSE;;;;;;;;
21/04/2022;02:00 UTC;[Age of Empires II];OnlyBans: Qualifier [OnlyBans/Qualifier];MegaRandom [MegaRandom];1v1;Adam [Adam (Mexican player)] [Mexico] [Mexico] [Aztecs] [Aztecs];<;Survivalist [Turks] [Turks] [Canada] [Canada] [Survivalist];;Aztecs;Turks;Turks;FALSE;;;;;;;;
20/04/2022;19:00 UTC;[Age of Empires II];OnlyBans: Qualifier [OnlyBans/Qualifier];MegaRandom [MegaRandom];1v1;Toady [Toady] [United Kingdom] [United Kingdom] [Goths] [Goths];<;Ubetnir [Tatars] [Tatars] [Turkey] [Turkey] [Ubetnir];;Goths;Tatars;Tatars;FALSE;;;;;;;;
18/04/2022;15:00 UTC;[Age of Empires II];OnlyBans: Qualifier [OnlyBans/Qualifier];MegaRandom [MegaRandom];1v1;SpringTV [Spring] [United States] [United States] [Magyars] [Magyars];<;TRM [Bulgarians] [Bulgarians] [Switzerland] [Switzerland] [TRM];;Magyars;Bulgarians;Bulgarians;FALSE;;;;;;;;
16/04/2022;19:30 UTC;[Age of Empires II];OnlyBans: Qualifier [OnlyBans/Qualifier];MegaRandom [MegaRandom];1v1;Toady [Toady] [United Kingdom] [United Kingdom] [Tatars] [Tatars];>;webber [Britons] [Britons] [Argentina] [Argentina] [Webber];;Tatars;Britons;Tatars;FALSE;;;;;;;;
06/03/2022;21:50 UTC;[Age of Empires II];Mega Random Madness [Mega Random Madness];MegaRandom [MegaRandom];1v1;True [True] [United States] [United States] [Celts] [Celts];>;PoLaR [Vikings] [Vikings] [United Kingdom] [United Kingdom] [PoLaR];(G1) [Watch VOD] [Watch VOD];Celts;Vikings;Celts;FALSE;;;;;;;;
03/03/2022;17:00 UTC;[Age of Empires II];DauT vs TaToH Bo21 [DauT vs TaToH/6];MegaRandom [MegaRandom];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];<;DauT [Persians] [Persians] [Serbia] [Serbia] [DauT];[Watch VOD] [Watch VOD];Italians;Persians;Persians;FALSE;;;;;;;;
27/12/2021;16:00 UTC;[Age of Empires II];Chris vs DauT (2) [Chris vs DauT/2];MegaRandom [MegaRandom];1v1;DauT [DauT] [Serbia] [Serbia] [Mongols] [Mongols];>;Chris [Mongols] [Mongols] [Canada] [Canada] [Chris];;Mongols;Mongols;Mongols;TRUE;;;;;;;;
22/11/2021;15:00 UTC;[Age of Empires II];Moscow Cybersport 4: Superfinal [Moscow Cybersport/4];MegaRandom [MegaRandom];1v1;DSAWEr [DSAWEr (page does not exist)] [Russia] [Russia] [Byzantines] [Byzantines];>;WhiteFangAoK16 [Magyars] [Magyars] [Russia] [Russia] [WhiteFangAoK16 (page does not exist)];;Byzantines;Magyars;Byzantines;FALSE;;;;;;;;
10/10/2021;13:25 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Kasva [Kasva] [Turkey] [Turkey] [Mongols] [Mongols];<;BadBoy [Indians] [Indians] [Vietnam] [Vietnam] [BadBoy];;Mongols;Indians;Indians;FALSE;;;;;;;;
06/10/2021;13:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;BacT [BacT] [Vietnam] [Vietnam] [Franks] [Franks];<;ACCM [Lithuanians] [Lithuanians] [Vietnam] [Vietnam] [ACCM];;Franks;Lithuanians;Lithuanians;FALSE;;;;;;;;
13/09/2021;17:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;BadBoy [BadBoy] [Vietnam] [Vietnam] [Indians] [Indians];>;Cl3m3nT [Mongols] [Mongols] [France] [France] [Cl3m3nT];;Indians;Mongols;Indians;FALSE;;;;;;;;
09/09/2021;17:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;D3rp [D3rp] [Netherlands] [Netherlands] [Persians] [Persians];<;Darknoob [Maya] [Maya] [Netherlands] [Netherlands] [Darknoob];;Persians;Maya;Maya;FALSE;;;;;;;;
07/09/2021;18:30 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;D3rp [D3rp] [Netherlands] [Netherlands] [Maya] [Maya];>;DracKeN [Italians] [Italians] [Czechia] [Czechia] [DracKeN];;Maya;Italians;Maya;FALSE;;;;;;;;
02/09/2021;21:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;The_Bloodless [The Bloodless] [United States] [United States] [Berbers] [Berbers];>;Rmcoo [Italians] [Italians] [Lithuania] [Lithuania] [Rmcoo];;Berbers;Italians;Berbers;FALSE;;;;;;;;
02/09/2021;17:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Kasva [Kasva] [Turkey] [Turkey] [Britons] [Britons];>;Overtaken [Maya] [Maya] [Estonia] [Estonia] [Overtaken];;Britons;Maya;Britons;FALSE;;;;;;;;
02/09/2021;14:30 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;Rmcoo [Rmcoo] [Lithuania] [Lithuania] [Italians] [Italians];>;JonSlow [Spanish] [Spanish] [Israel] [Israel] [JonSlow];;Italians;Spanish;Italians;FALSE;;;;;;;;
